evaluations raw_y current_y raw_y_best current_y_best violation penalty n_evals x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14
316 2884.4410203712 2961.5410203712 0.3318004442 0.3318004442 14.6363717685 77.1000000000 68.0000000000 0.139895 0.050474 0.283460 0.930934 0.998880 0.861401 0.426879 0.622082 0.635153 0.820760 0.313580 0.384950 0.997635 0.834981 0.140786
317 3600.0000000000 3747.6000000000 0.3318004442 0.3318004442 18.4100000000 147.6000000000 68.0000000000 0.231697 0.563371 0.392353 0.888937 0.556860 0.990794 0.349040 0.981547 0.760679 0.593212 0.342769 0.614466 0.999999 0.918752 0.943625
318 46119.2885125388 46119.2885125388 0.3318004442 0.3318004442 230.5964425627 0.0000000000 68.0000000000 0.009353 0.384733 0.384760 0.999985 0.809062 0.739424 0.757514 0.319102 0.057719 0.396408 0.093687 0.999989 0.899891 0.393368 0.994458
319 7641.9892698171 7743.2892698171 0.3318004442 0.3318004442 38.4913352380 101.3000000000 68.0000000000 0.472635 0.992657 0.069960 0.006282 0.586759 0.999839 0.126242 0.042994 0.951190 0.234860 0.391971 0.517200 0.929766 0.999451 0.936598
320 4800.0000000000 4874.2000000000 0.3318004442 0.3318004442 24.2061111111 74.2000000000 68.0000000000 0.536726 0.949947 0.577474 0.913148 0.410418 0.950511 0.859072 0.109104 0.931278 0.637340 0.354924 0.476780 0.742535 0.512979 0.974864
321 0.1987231643 53.5987231643 0.3318004442 0.3318004442 0.1483333333 53.4000000000 69.0000000000 0.235743 0.028837 0.114818 0.985464 0.139127 0.456079 0.336694 0.000083 0.999781 0.434484 0.890589 0.992156 0.625432 0.996458 0.676346
322 28400.0000000000 28400.0000000000 0.3318004442 0.3318004442 142.0000000000 0.0000000000 69.0000000000 0.004560 0.943176 0.615620 0.110326 0.957841 0.992499 0.999997 0.442574 0.851147 0.844337 0.056281 0.999906 0.438115 0.810200 0.876145
323 36812.8998708333 36827.0998708333 0.3318004442 0.3318004442 184.1039437986 14.2000000000 69.0000000000 0.087113 0.470872 0.420305 0.998823 0.966796 0.999962 0.124368 0.200442 0.964618 0.797687 0.193067 0.884102 0.887696 0.677602 0.603441
324 1442.2205101856 1551.4205101856 0.3318004442 0.3318004442 7.5144358843 109.2000000000 69.0000000000 0.002964 0.774516 0.682070 0.822543 0.310660 0.779055 0.837331 0.763638 0.755401 0.999851 0.419984 0.985367 0.999551 0.916649 0.863395
325 5200.0000000000 5310.4000000000 0.3318004442 0.3318004442 26.3066666667 110.4000000000 69.0000000000 0.211251 0.981947 0.407656 0.874679 0.679050 0.634159 0.978025 0.562771 0.721669 0.944565 0.981885 0.813814 0.680459 0.859082 0.889859
326 7353.9105243401 7444.0105243401 0.3318004442 0.3318004442 37.0198303995 90.1000000000 69.0000000000 0.236509 0.501660 0.875709 0.407573 0.931628 0.000232 0.884526 0.687947 0.714157 0.369445 0.526382 0.606226 0.971282 0.634825 0.728628
327 24087.8177829172 24087.8177829172 0.3318004442 0.3318004442 120.4390889146 0.0000000000 69.0000000000 0.756629 0.988380 0.508259 0.674737 0.966060 0.585559 0.304063 0.264692 0.959331 0.483062 0.718341 0.707555 0.983876 0.389755 0.782742
328 0.5704156512 59.0704156512 0.3318004442 0.3318004442 0.1625000000 58.5000000000 70.0000000000 0.003240 0.824915 0.127820 0.501545 0.501379 0.953874 0.527161 0.073464 0.705223 0.999233 0.606974 0.933703 0.937063 0.928524 0.556475
329 4400.0000000000 4435.7000000000 0.3318004442 0.3318004442 22.0991666667 35.7000000000 70.0000000000 0.445335 0.807006 0.207391 0.933336 0.422173 0.851603 0.430185 0.575234 0.458072 0.836005 0.976604 0.534139 0.669799 0.983417 0.994502
330 9628.4271247462 9726.3271247462 0.3318004442 0.3318004442 48.4140800682 97.9000000000 70.0000000000 0.634431 0.307252 0.004827 0.527564 0.279648 0.553260 0.809725 0.767932 0.932242 0.937740 0.862296 0.656804 0.836779 0.517105 0.556524
331 0.1145695292 138.8145695292 0.3318004442 0.3318004442 0.3852777778 138.7000000000 71.0000000000 0.895214 0.601403 0.381346 0.665224 0.875826 0.299792 0.783578 0.768416 0.920267 0.701006 0.677838 0.948588 0.993805 0.490306 0.992570
332 11211.1025509280 11268.2025509280 0.3318004442 0.3318004442 56.2141238658 57.1000000000 71.0000000000 0.175433 0.907772 0.973781 0.177020 0.831859 0.994584 0.575195 0.610112 0.762995 0.731388 0.707399 0.648567 0.683610 0.869361 0.834424
333 9600.0000000000 9675.0000000000 0.3318004442 0.3318004442 48.2083333333 75.0000000000 71.0000000000 0.622406 0.501822 0.292340 0.465643 0.470346 0.308638 0.446855 0.899366 0.870463 0.999750 0.376212 0.974374 0.627953 0.693400 0.786164
334 10000.0000000000 10037.7000000000 0.3318004442 0.3318004442 50.1047222222 37.7000000000 71.0000000000 0.816015 0.057162 0.172862 0.937858 0.336231 0.963109 0.359121 0.171448 0.541594 0.835654 0.462376 0.871425 0.355147 0.823546 0.928411
335 15600.0000000000 15600.0000000000 0.3318004442 0.3318004442 78.0000000000 0.0000000000 71.0000000000 0.447861 0.069697 0.282204 0.770883 0.590802 0.753873 0.468433 0.807821 0.245103 0.285570 0.879282 0.906830 0.989890 0.776484 0.773249
336 10400.0000000000 10425.7000000000 0.3318004442 0.3318004442 52.0713888889 25.7000000000 71.0000000000 0.171550 0.911202 0.302910 0.914324 0.452453 0.880801 0.994380 0.382426 0.684783 0.883954 0.686864 0.999806 0.971139 0.957784 0.001261
337 15729.8221281347 15775.2221281347 0.3318004442 0.3318004442 78.7752217518 45.4000000000 71.0000000000 0.384335 0.511298 0.407987 0.981464 0.473390 0.700882 0.516473 0.292341 0.911926 0.758358 0.819164 0.605637 0.611823 0.665081 0.988167
338 1.9505571225 2.1505571225 0.3318004442 0.3318004442 0.0005555556 0.2000000000 72.0000000000 0.178056 0.382777 0.756404 0.867840 0.757854 0.587577 0.423741 0.057768 0.818090 0.068634 0.942333 0.974580 0.542298 0.527508 0.783302
339 19859.5065396903 19859.5065396903 0.3318004442 0.3318004442 99.2975326985 0.0000000000 72.0000000000 0.113432 0.011663 0.202907 0.465668 0.999734 0.990669 0.160400 0.334729 0.498137 0.951374 0.038337 0.830843 0.838991 0.734967 0.761539
340 2.2006237504 12.3006237504 0.3318004442 0.3318004442 0.0280555556 10.1000000000 73.0000000000 0.463799 0.003143 0.081040 0.297463 0.347727 0.058018 0.858409 0.301389 0.899371 0.437853 0.978530 0.997514 0.730785 0.960149 0.828575
341 10983.6241741968 10987.0241741968 0.3318004442 0.3318004442 54.9275653154 3.4000000000 73.0000000000 0.033117 0.560905 0.078262 0.632668 0.970084 0.357367 0.783878 0.200736 0.573477 0.127700 0.995249 0.540110 0.569528 0.822734 0.730963
342 2828.4271247462 2955.2271247462 0.3318004442 0.3318004442 14.4943578460 126.8000000000 73.0000000000 0.057951 0.690863 0.089094 0.927599 0.845694 0.737111 0.624421 0.622719 0.851577 0.964544 0.726907 0.674630 0.843155 0.876394 0.964158
343 18000.0000000000 18000.0000000000 0.3318004442 0.3318004442 90.0000000000 0.0000000000 73.0000000000 0.020493 0.186397 0.245088 0.582647 0.987980 0.106480 0.738567 0.084843 0.999072 0.970151 0.546513 0.839890 0.996279 0.002116 0.717202
344 2400.0000000000 2444.7000000000 0.3318004442 0.3318004442 12.1241666667 44.7000000000 73.0000000000 0.348693 0.789900 0.052135 0.564378 0.693332 0.926468 0.993757 0.025532 0.530652 0.771216 0.636973 0.999663 0.822606 0.560776 0.683348
345 14400.0000000000 14447.8000000000 0.3318004442 0.3318004442 72.1327777778 47.8000000000 73.0000000000 0.456371 0.556080 0.612392 0.410918 0.781535 0.756315 0.905999 0.616417 0.684965 0.820671 0.762342 0.989362 0.997937 0.593199 0.878511
346 10000.0000000000 10050.1000000000 0.3318004442 0.3318004442 50.1391666667 50.1000000000 73.0000000000 0.042495 0.289584 0.583654 0.970815 0.933612 0.980375 0.908507 0.130297 0.964121 0.615595 0.550842 0.856115 0.456309 0.795722 0.784812
347 0.0441400065 180.0441400065 0.3318004442 0.3318004442 0.5000000000 180.0000000000 74.0000000000 0.140162 0.432733 0.004962 0.906354 0.998235 0.879695 0.501991 0.176233 0.958424 0.996074 0.747741 0.909728 0.829484 0.698325 0.999997
348 1200.0000000000 1317.9000000000 0.3318004442 0.3318004442 6.3275000000 117.9000000000 74.0000000000 0.999897 0.792566 0.374831 0.820910 0.293614 0.593209 0.849140 0.857610 0.994820 0.755425 0.467882 0.890662 0.789783 0.970692 0.876496
349 2433.1050121193 2556.5050121193 0.3318004442 0.3318004442 12.5083028384 123.4000000000 74.0000000000 0.290033 0.654999 0.272553 0.764054 0.999706 0.227070 0.376805 0.000420 0.994805 0.817370 0.927709 0.760822 0.596637 0.357780 0.702480
350 22461.9037896906 22461.9037896906 0.3318004442 0.3318004442 112.3095189485 0.0000000000 74.0000000000 0.523833 0.631285 0.586348 0.607370 0.987398 0.417499 0.581890 0.334252 0.941237 0.646364 0.703363 0.957897 0.331153 0.024803 0.417106
351 14136.6656256505 14136.6656256505 0.3318004442 0.3318004442 70.6833281283 0.0000000000 74.0000000000 0.303381 0.253354 0.578564 0.424300 0.603593 0.451735 0.109566 0.134345 0.619875 0.067950 0.999521 0.792937 0.620918 0.930670 0.480090
352 30688.0180586677 30688.0180586677 0.3318004442 0.3318004442 153.4400902933 0.0000000000 74.0000000000 0.844177 0.022248 0.178719 0.999129 0.318894 0.541389 0.172557 0.465119 0.802103 0.304921 0.996500 0.993871 0.861175 0.376143 0.996387
353 508727.1169995262 508727.1169995262 0.3318004442 0.3318004442 2543.6355849976 0.0000000000 74.0000000000 0.634694 0.305717 0.317100 0.695307 0.834800 0.579260 0.119079 0.048776 0.643651 0.012691 0.996897 0.999379 0.995344 0.982093 0.610317
354 6705.2218456961 6814.0218456961 0.3318004442 0.3318004442 33.8283314507 108.8000000000 74.0000000000 0.146228 0.074082 0.811637 0.836425 0.536286 0.516436 0.161855 0.119684 0.741766 0.993834 0.205319 0.981562 0.648133 0.780096 0.902103
355 12806.2484748657 12835.4484748657 0.3318004442 0.3318004442 64.1123534854 29.2000000000 74.0000000000 0.988942 0.064913 0.097179 0.874035 0.996331 0.001137 0.865322 0.725027 0.419348 0.681909 0.919518 0.886551 0.996866 0.899793 0.751895
356 0.1344996961 83.9344996961 0.3318004442 0.3318004442 0.2327777778 83.8000000000 75.0000000000 0.684901 0.727039 0.020815 0.717607 0.188618 0.785684 0.966087 0.995665 0.847052 0.984819 0.350540 0.668120 0.964802 0.952006 0.701421
357 8772.6848797845 8846.6848797845 0.3318004442 0.3318004442 44.0689799545 74.0000000000 75.0000000000 0.433297 0.000011 0.148301 0.838461 0.923501 0.549985 0.350830 0.635382 0.852974 0.987338 0.354249 0.939838 0.925178 0.889377 0.637229
358 53794.6228786711 53794.6228786711 0.3318004442 0.3318004442 268.9731143934 0.0000000000 75.0000000000 0.008491 0.015521 0.514325 0.013845 0.358100 0.490100 0.538424 0.378195 0.915160 0.273058 0.406608 0.963682 0.649668 0.943575 0.529531
359 877305.3678227239 877305.3678227239 0.3318004442 0.3318004442 4386.5268391136 0.0000000000 75.0000000000 0.840036 0.599106 0.385080 0.378829 0.026861 0.684064 0.742536 0.471287 0.439580 0.739636 0.941080 0.975728 0.919134 0.786030 0.448596
360 62400.0000000000 62400.0000000000 0.3318004442 0.3318004442 312.0000000000 0.0000000000 75.0000000000 0.306675 0.504283 0.509075 0.947424 0.441452 0.993823 0.058672 0.410454 0.822574 0.311477 0.155550 0.343557 0.705426 0.999688 0.964769
361 12191.8005233025 12195.3005233025 0.3318004442 0.3318004442 60.9687248387 3.5000000000 75.0000000000 0.046072 0.980563 0.375230 0.389699 0.993992 0.101081 0.421778 0.524469 0.491121 0.499959 0.431495 0.998452 0.816580 0.998162 0.404280
362 2800.0000000000 2886.1000000000 0.3318004442 0.3318004442 14.2391666667 86.1000000000 75.0000000000 0.791621 0.975588 0.015632 0.816228 0.090843 0.550344 0.740274 0.947817 0.944503 0.950742 0.991414 0.998074 0.380214 0.972313 0.994809
363 0.9871645367 25.7871645367 0.3318004442 0.3318004442 0.0688888889 24.8000000000 76.0000000000 0.000342 0.178537 0.433758 0.376197 0.999424 0.885292 0.803584 0.480493 0.926553 0.774594 0.519914 0.996857 0.996886 0.873805 0.491645
364 8400.0000000000 8455.6000000000 0.3318004442 0.3318004442 42.1544444444 55.6000000000 76.0000000000 0.691394 0.371640 0.496658 0.002309 0.891672 0.879520 0.602587 0.272867 0.958475 0.814261 0.672516 0.751629 0.959017 0.952156 0.938030
365 5215.3619241621 5369.4619241621 0.3318004442 0.3318004442 26.5048651764 154.1000000000 76.0000000000 0.001945 0.053082 0.168075 0.846070 0.998892 0.583462 0.629531 0.272675 0.931964 0.998609 0.181965 0.528811 0.999628 0.999390 0.994228
366 21835.7505023299 21835.7505023299 0.3318004442 0.3318004442 109.1787525116 0.0000000000 76.0000000000 0.143254 0.124644 0.036574 0.749073 0.929809 0.204556 0.150926 0.992425 0.787454 0.006790 0.002242 0.825473 0.451268 0.756290 0.557266
367 8009.9937578003 8084.2937578003 0.3318004442 0.3318004442 40.2563576779 74.3000000000 76.0000000000 0.014239 0.373668 0.011104 0.775667 0.998789 0.159763 0.477388 0.582820 0.929656 0.094685 0.520962 0.741893 0.979339 0.602394 0.773372
368 8800.0000000000 8842.4000000000 0.3318004442 0.3318004442 44.1177777778 42.4000000000 76.0000000000 0.871219 0.113206 0.075132 0.907898 0.881334 0.467708 0.001863 0.595900 0.629193 0.747468 0.364786 0.812512 0.596421 0.988764 0.985138
369 5284.4410203712 5359.6410203712 0.3318004442 0.3318004442 26.6310939907 75.2000000000 76.0000000000 0.645617 0.978016 0.302431 0.322163 0.529913 0.005029 0.453192 0.868987 0.963202 0.706948 0.866077 0.706349 0.859648 0.924107 0.981988
370 0.4172307825 12.0172307825 0.3318004442 0.3318004442 0.0322222222 11.6000000000 77.0000000000 0.989932 0.981118 0.108329 0.869770 0.507296 0.232584 0.997968 0.111324 0.995283 0.492993 0.058365 0.768413 0.073630 0.999985 0.476979
371 6449.8061986388 6571.9061986388 0.3318004442 0.3318004442 32.5881976599 122.1000000000 77.0000000000 0.117785 0.132226 0.027301 0.903209 0.755360 0.052767 0.772681 0.456746 0.919957 0.982626 0.459914 0.643240 0.922936 0.998097 0.655646
372 14000.0000000000 14004.3000000000 0.3318004442 0.3318004442 70.0119444444 4.3000000000 77.0000000000 0.999969 0.959585 0.317755 0.957227 0.073019 0.841883 0.473499 0.924925 0.956006 0.779780 0.364212 0.986605 0.840100 0.139932 0.223477
373 1200.0000000000 1274.4000000000 0.3318004442 0.3318004442 6.2066666667 74.4000000000 77.0000000000 0.407215 0.404452 0.175237 0.998289 0.826797 0.981611 0.794791 0.651863 0.586224 0.686163 0.815739 0.501719 0.002368 0.832513 0.517586
374 2800.0000000000 2864.5000000000 0.3318004442 0.3318004442 14.1791666667 64.5000000000 77.0000000000 0.678354 0.984676 0.022178 0.150651 0.718026 0.568530 0.588886 0.991544 0.988355 0.387939 0.314639 0.689550 0.925871 0.989127 0.654032
375 22400.0000000000 22400.0000000000 0.3318004442 0.3318004442 112.0000000000 0.0000000000 77.0000000000 0.946739 0.728750 0.303372 0.502307 0.408332 0.000520 0.805369 0.581979 0.773553 0.123708 0.750189 0.934085 0.342446 0.916788 0.543847
376 5122.4993899463 5195.1993899463 0.3318004442 0.3318004442 25.8144413942 72.7000000000 77.0000000000 0.745090 0.780336 0.277889 0.467619 0.372636 0.468528 0.125434 0.098991 0.434714 0.998761 0.197334 0.790452 0.202805 0.942257 0.615814
377 10400.0000000000 10431.9000000000 0.3318004442 0.3318004442 52.0886111111 31.9000000000 77.0000000000 0.374394 0.600039 0.441833 0.030738 0.738498 0.958992 0.415628 0.294281 0.602790 0.008859 0.701878 0.773136 0.931128 0.927348 0.999614
378 0.2194719988 13.5194719988 0.3318004442 0.3318004442 0.0369444444 13.3000000000 78.0000000000 0.999027 0.981922 0.036204 0.985586 0.650905 0.016497 0.999939 0.017368 0.820604 0.992145 0.332965 0.992419 0.999403 0.955971 0.742465
379 24000.0000000000 24000.0000000000 0.3318004442 0.3318004442 120.0000000000 0.0000000000 78.0000000000 0.385860 0.614468 0.000082 0.183820 0.326159 0.421390 0.465147 0.493061 0.782906 0.919115 0.367579 0.301946 0.683582 0.914890 0.701677
380 5200.0000000000 5339.7000000000 0.3318004442 0.3318004442 26.3880555556 139.7000000000 78.0000000000 0.372445 0.809567 0.766162 0.966067 0.999706 0.758109 0.862784 0.626999 0.982352 0.858563 0.505926 0.458787 0.793137 0.840557 0.355633
381 15864.4256120416 15864.4256120416 0.3318004442 0.3318004442 79.3221280602 0.0000000000 78.0000000000 0.293299 0.434124 0.135254 0.169683 0.246348 0.226346 0.673180 0.918478 0.998951 0.286076 0.281534 0.597962 0.703177 0.630806 0.962757
382 800.0000000000 888.7000000000 0.3318004442 0.3318004442 4.2463888889 88.7000000000 78.0000000000 0.236597 0.990692 0.297224 0.973747 0.398089 0.209115 0.508297 0.566060 0.896038 0.541068 0.844183 0.999974 0.697715 0.999968 0.935351
383 558586.4653117282 558586.4653117282 0.3318004442 0.3318004442 2792.9323265586 0.0000000000 78.0000000000 0.720380 0.856907 0.000423 0.202753 0.373671 0.219646 0.876867 0.331826 0.976015 0.751374 0.583843 0.579887 0.788482 0.711666 0.037186
384 5531.3708498985 5596.7708498985 0.3318004442 0.3318004442 27.8385209162 65.4000000000 78.0000000000 0.147757 0.273696 0.485837 0.680673 0.186957 0.994226 0.745007 0.834601 0.573202 0.286403 0.483628 0.865810 0.720381 0.977068 0.980709
385 10127.1911209377 10217.4911209377 0.3318004442 0.3318004442 50.8867889380 90.3000000000 78.0000000000 0.389293 0.999902 0.111658 0.778442 0.951303 0.234796 0.836961 0.778380 0.926753 0.889911 0.464395 0.553138 0.799778 0.680354 0.654850
386 18911.5282384399 18943.2282384399 0.3318004442 0.3318004442 94.6456967478 31.7000000000 78.0000000000 0.640664 0.976467 0.245938 0.999984 0.605518 0.471525 0.736083 0.314944 0.901346 0.571874 0.677795 0.957296 0.724051 0.950834 0.793727
387 12165.6854249492 12184.6854249492 0.3318004442 0.3318004442 60.8812049025 19.0000000000 78.0000000000 0.899827 0.305815 0.066046 0.537047 0.338919 0.611309 0.519175 0.260324 0.220579 0.851777 0.695762 0.972310 0.083852 0.893791 0.413006
388 11092.3396990896 11094.3396990896 0.3318004442 0.3318004442 55.4672540510 2.0000000000 78.0000000000 0.879616 0.935832 0.335262 0.996083 0.877718 0.087756 0.881907 0.052437 0.680854 0.593102 0.999122 0.596749 0.572531 0.936140 0.986302
389 4400.0000000000 4400.0000000000 0.3318004442 0.3318004442 22.0000000000 0.0000000000 78.0000000000 0.429817 0.987722 0.216882 0.894991 0.177367 0.700599 0.999995 0.706783 0.864770 0.481632 0.931117 0.960253 0.954498 0.302912 0.303744
390 400.0000000000 488.8000000000 0.3318004442 0.3318004442 2.2466666667 88.8000000000 78.0000000000 0.988981 0.999663 0.000625 0.796463 0.859275 0.159587 0.575268 0.057250 0.795101 0.866390 0.986142 0.389318 0.626247 0.642179 0.888507
391 2683.2815729997 2683.2815729997 0.3318004442 0.3318004442 13.4164078650 0.0000000000 78.0000000000 0.078240 0.999985 0.414845 0.803265 0.438994 0.055428 0.790420 0.076370 0.968576 0.612432 0.611997 0.861252 0.964113 0.951463 0.149855
392 0.0610986259 135.1610986259 0.3318004442 0.3318004442 0.3752777778 135.1000000000 79.0000000000 0.209496 0.524556 0.281335 0.926473 0.811432 0.499543 0.993796 0.067237 0.970122 0.962012 0.646174 0.794551 0.112856 0.723324 0.711981
393 14415.3474780108 14455.8474780108 0.3318004442 0.3318004442 72.1892373901 40.5000000000 79.0000000000 0.721941 0.924148 0.383270 0.958181 0.459350 0.454822 0.864110 0.457163 0.349052 0.264529 0.287562 0.594937 0.207469 0.511138 0.840023
394 13200.0000000000 13246.9000000000 0.3318004442 0.3318004442 66.1302777778 46.9000000000 79.0000000000 0.226450 0.471980 0.123055 0.997108 0.808665 0.351985 0.993744 0.123857 0.381105 0.989607 0.558541 0.898538 0.549738 0.814333 0.688338
395 0.0847778931 149.7847778931 0.3318004442 0.3318004442 0.4158333333 149.7000000000 80.0000000000 0.569955 0.449051 0.380773 0.764335 0.744194 0.087162 0.994444 0.178918 0.996734 0.938995 0.869796 0.920706 0.664554 0.530478 0.855053
396 17200.0000000000 17250.0000000000 0.3318004442 0.3318004442 86.1388888889 50.0000000000 80.0000000000 0.998689 0.652499 0.371594 0.788218 0.616788 0.587157 0.559771 0.011003 0.448266 0.987164 0.997881 0.746172 0.699761 0.978152 0.985713
